Order_ID,Product_Category,Country,Quantity,Delivery_Time_Days,Column1,Customer_Rating,Year, Unit_Price_USD ,Order_Amount,Return_Rate_%
1356,Beauty & Health,China,4,6,5.27,1.6,2019,$87 ,$348 ,5.27%
1357,Home & Kitchen,Ghana,6,4,2.19,1.2,2018,$69 ,$414 ,2.19%
1358,Clothing,Egypt,8,7,7.98,3.2,2013,$28 ,$224 ,7.98%
1359,Sports & Outdoors,France,8,14,2.14,4.2,2025,$932 ,"$7,456 ",2.14%
1360,Sports & Outdoors,USA,5,7,2.67,3.4,2020,$107 ,$535 ,2.67%
1361,Sports & Outdoors,USA,5,6,2.33,3.3,2021,$778 ,"$3,890 ",2.33%
1362,Home & Kitchen,Nigeria,6,9,5.15,3.7,2016,$131 ,$786 ,5.15%
1363,Beauty & Health,UK,10,2,3.22,2.4,2018,$96 ,$960 ,3.22%
1364,Home & Kitchen,Ghana,7,13,1.54,2.4,2010,$184 ,"$1,288 ",1.54%
1365,Sports & Outdoors,Brazil,10,10,4.53,2.3,2025,$504 ,"$5,040 ",4.53%
1366,Clothing,India,7,8,8.74,3.8,2021,$159 ,"$1,113 ",8.74%
1367,Electronics,Nigeria,4,8,5.71,1.6,2019,$394 ,"$1,576 ",5.71%
1368,Beauty & Health,Nigeria,6,11,8.78,1.1,2018,$84 ,$504 ,8.78%
1369,Beauty & Health,UK,7,10,1.96,3.4,2013,$31 ,$217 ,1.96%
1370,Home & Kitchen,South Africa,5,14,1.67,4.8,2021,$346 ,"$1,730 ",1.67%
1371,Beauty & Health,Ghana,5,14,5.76,3.4,2017,$50 ,$250 ,5.76%
1372,Sports & Outdoors,Brazil,2,11,4.63,4.1,2012,$658 ,"$1,316 ",4.63%
1373,Sports & Outdoors,USA,7,4,6.6,3.7,2011,$175 ,"$1,225 ",6.60%
1374,Home & Kitchen,UK,6,6,7.95,3,2022,$194 ,"$1,164 ",7.95%
1375,Sports & Outdoors,Brazil,1,11,7.51,3.9,2021,$980 ,$980 ,7.51%
1376,Clothing,France,4,6,9.42,4.3,2017,$176 ,$704 ,9.42%
1377,Home & Kitchen,Nigeria,3,5,3.98,1.9,2017,$392 ,"$1,176 ",3.98%
1378,Clothing,UK,3,14,2.06,2.3,2012,$155 ,$465 ,2.06%
1379,Electronics,USA,7,1,5.51,1.9,2022,"$1,210 ","$8,470 ",5.51%
1380,Clothing,Egypt,10,3,1.11,2.8,2025,$159 ,"$1,590 ",1.11%
1381,Electronics,USA,4,7,2.89,4.5,2017,"$1,959 ","$7,836 ",2.89%
1382,Electronics,France,8,8,2.08,2.4,2020,"$1,619 ","$12,952 ",2.08%
1383,Clothing,UK,9,2,3.97,2.5,2020,$20 ,$180 ,3.97%
1384,Home & Kitchen,India,3,3,1.11,4.4,2015,$96 ,$288 ,1.11%
1385,Sports & Outdoors,France,5,4,0.32,3.1,2019,$83 ,$415 ,0.32%
1386,Sports & Outdoors,Ghana,4,14,6.57,3.1,2018,$138 ,$552 ,6.57%
1387,Electronics,Ghana,10,11,6.1,4.4,2019,$440 ,"$4,400 ",6.10%
1388,Electronics,India,6,5,7.08,3,2022,$412 ,"$2,472 ",7.08%
1389,Home & Kitchen,China,10,3,6.6,3.7,2015,$177 ,"$1,770 ",6.60%
1390,Beauty & Health,Egypt,4,5,1.14,1.3,2017,$41 ,$164 ,1.14%
1391,Clothing,India,8,8,2.91,1.7,2011,$187 ,"$1,496 ",2.91%
1392,Electronics,China,3,8,1.3,2.6,2025,"$1,500 ","$4,500 ",1.30%
1393,Sports & Outdoors,Nigeria,5,14,8.43,3,2010,$561 ,"$2,805 ",8.43%
1394,Home & Kitchen,South Africa,1,2,7.47,4.9,2019,$415 ,$415 ,7.47%
1395,Clothing,Germany,6,6,2.02,4.9,2019,$170 ,"$1,020 ",2.02%
1396,Home & Kitchen,Brazil,5,4,3.41,4.4,2011,$414 ,"$2,070 ",3.41%
1397,Clothing,France,8,9,9.67,2.3,2021,$152 ,"$1,216 ",9.67%
1398,Clothing,Brazil,9,10,5.94,4.9,2013,$150 ,"$1,350 ",5.94%
1399,Electronics,Egypt,8,2,8.01,3.8,2019,$586 ,"$4,688 ",8.01%
1400,Home & Kitchen,Brazil,8,8,2.65,2.6,2018,$17 ,$136 ,2.65%
1401,Home & Kitchen,Brazil,3,1,2.1,3.8,2025,$38 ,$114 ,2.10%
1402,Sports & Outdoors,China,4,11,7.84,1.1,2016,$938 ,"$3,752 ",7.84%
1403,Sports & Outdoors,USA,4,6,6.86,1.6,2018,$78 ,$312 ,6.86%
1404,Electronics,UK,5,11,6.81,4.3,2018,$848 ,"$4,240 ",6.81%
1405,Electronics,Nigeria,9,11,5.53,3.6,2018,$339 ,"$3,051 ",5.53%
1406,Beauty & Health,Germany,9,14,5.64,2.5,2017,$59 ,$531 ,5.64%
1407,Sports & Outdoors,UK,10,12,7.36,3,2015,$340 ,"$3,400 ",7.36%
1408,Clothing,USA,1,10,2.7,4.6,2023,$169 ,$169 ,2.70%
1409,Home & Kitchen,Brazil,8,13,3.53,3.5,2020,$495 ,"$3,960 ",3.53%
1410,Electronics,Germany,1,1,8.72,2.6,2019,$671 ,$671 ,8.72%
1411,Home & Kitchen,USA,2,2,3.09,1.5,2016,$254 ,$508 ,3.09%
1412,Home & Kitchen,China,7,3,5.46,2.2,2024,$428 ,"$2,996 ",5.46%
1413,Beauty & Health,USA,8,9,7.03,4.9,2011,$70 ,$560 ,7.03%
1414,Sports & Outdoors,China,1,5,10,2.7,2020,$421 ,$421 ,10.00%
1415,Electronics,USA,3,10,4.35,2.9,2010,$158 ,$474 ,4.35%
1416,Home & Kitchen,Ghana,7,10,4.28,3,2022,$67 ,$469 ,4.28%
1417,Electronics,Germany,9,12,8.43,4.5,2014,"$1,187 ","$10,683 ",8.43%
1418,Clothing,India,8,2,8.06,3.4,2017,$130 ,"$1,040 ",8.06%
1419,Beauty & Health,USA,8,10,7.31,3.8,2012,$34 ,$272 ,7.31%
1420,Clothing,South Africa,9,5,4.63,2.6,2016,$27 ,$243 ,4.63%
1421,Electronics,Brazil,10,5,3.24,1.1,2014,"$1,128 ","$11,280 ",3.24%
1422,Electronics,Germany,3,1,6.09,4.7,2021,"$1,960 ","$5,880 ",6.09%
1423,Sports & Outdoors,Ghana,8,3,8.76,4.8,2019,$411 ,"$3,288 ",8.76%
1424,Home & Kitchen,France,1,5,8.84,4.8,2022,$407 ,$407 ,8.84%
1425,Home & Kitchen,France,8,9,1.08,4.8,2017,$174 ,"$1,392 ",1.08%
1426,Clothing,Nigeria,7,10,4.28,4.3,2015,$129 ,$903 ,4.28%
1427,Beauty & Health,Kenya,8,1,4.65,3.7,2025,$18 ,$144 ,4.65%
1428,Home & Kitchen,South Africa,1,8,9.78,4.4,2015,$411 ,$411 ,9.78%
1429,Sports & Outdoors,France,6,1,6.78,3.4,2016,$37 ,$222 ,6.78%
1430,Clothing,Ghana,7,9,4.07,1.5,2016,$77 ,$539 ,4.07%
1431,Clothing,Kenya,5,6,0.26,2.6,2013,$123 ,$615 ,0.26%
1432,Sports & Outdoors,USA,5,1,5.65,4.9,2025,$553 ,"$2,765 ",5.65%
1433,Beauty & Health,USA,7,8,0.96,2.4,2019,$24 ,$168 ,0.96%
1434,Sports & Outdoors,Egypt,3,5,8.34,4.5,2025,$930 ,"$2,790 ",8.34%
1435,Beauty & Health,Brazil,6,7,7.53,1.4,2021,$11 ,$66 ,7.53%
1436,Sports & Outdoors,Kenya,7,7,4.61,2.3,2019,$480 ,"$3,360 ",4.61%
1437,Sports & Outdoors,Brazil,1,7,4.29,2.4,2019,$629 ,$629 ,4.29%
1438,Electronics,Ghana,2,6,8.97,1.2,2024,"$1,740 ","$3,480 ",8.97%
1439,Clothing,South Africa,4,11,2.88,1.5,2022,$39 ,$156 ,2.88%
1440,Sports & Outdoors,China,8,8,2.49,1.8,2017,$24 ,$192 ,2.49%
1441,Sports & Outdoors,Kenya,10,9,9.39,4.4,2015,$148 ,"$1,480 ",9.39%
1442,Home & Kitchen,France,6,12,8.09,1.3,2020,$458 ,"$2,748 ",8.09%
1443,Clothing,South Africa,1,2,8.21,2.2,2022,$168 ,$168 ,8.21%
1444,Home & Kitchen,Egypt,10,7,1.95,1,2017,$265 ,"$2,650 ",1.95%
1445,Clothing,India,5,2,1.43,3.8,2016,$29 ,$145 ,1.43%
1446,Home & Kitchen,Brazil,7,6,0.26,3.5,2010,$97 ,$679 ,0.26%
1447,Sports & Outdoors,Brazil,6,2,2.37,3.6,2013,$851 ,"$5,106 ",2.37%
1448,Sports & Outdoors,South Africa,9,10,7.74,2.5,2016,$137 ,"$1,233 ",7.74%
1449,Electronics,USA,8,6,2.4,1.8,2025,$128 ,"$1,024 ",2.40%
1450,Home & Kitchen,Brazil,4,2,7.29,3.9,2018,$372 ,"$1,488 ",7.29%
1451,Beauty & Health,Egypt,5,1,2.52,4.2,2011,$14 ,$70 ,2.52%
1452,Electronics,France,7,7,3.95,1.6,2024,"$1,280 ","$8,960 ",3.95%
1453,Home & Kitchen,Germany,8,3,9.83,2.9,2014,$45 ,$360 ,9.83%
1454,Home & Kitchen,France,5,14,2.45,2,2025,$345 ,"$1,725 ",2.45%
1455,Electronics,France,9,12,3.76,1.7,2018,"$1,409 ","$12,681 ",3.76%
1456,Sports & Outdoors,Brazil,10,14,3.01,3.9,2018,$684 ,"$6,840 ",3.01%
1457,Home & Kitchen,India,4,13,1.1,3.2,2015,$350 ,"$1,400 ",1.10%
1458,Sports & Outdoors,UK,4,4,4.9,1.9,2016,$589 ,"$2,356 ",4.90%
1459,Electronics,China,8,13,3.79,2.2,2018,$412 ,"$3,296 ",3.79%
1460,Sports & Outdoors,USA,1,6,6.95,4.9,2023,$618 ,$618 ,6.95%
1461,Clothing,China,8,5,8.18,4.4,2023,$132 ,"$1,056 ",8.18%
1462,Beauty & Health,Brazil,5,4,5.44,4.5,2019,$67 ,$335 ,5.44%
1463,Home & Kitchen,China,1,9,0.32,2.8,2017,$367 ,$367 ,0.32%
1464,Beauty & Health,USA,4,6,6.19,3.5,2023,$41 ,$164 ,6.19%
1465,Sports & Outdoors,Ghana,2,6,0.55,2.5,2019,$333 ,$666 ,0.55%
1466,Home & Kitchen,UK,4,2,6.16,1.3,2015,$42 ,$168 ,6.16%
1467,Sports & Outdoors,China,8,6,6.85,2.6,2015,$174 ,"$1,392 ",6.85%
1468,Clothing,Brazil,5,7,1.98,3.4,2016,$46 ,$230 ,1.98%
1469,Electronics,Nigeria,1,8,8.19,2.1,2016,"$1,129 ","$1,129 ",8.19%
1470,Home & Kitchen,China,7,14,9.11,4.4,2011,$487 ,"$3,409 ",9.11%
1471,Clothing,France,1,8,8.13,1.6,2018,$71 ,$71 ,8.13%
1472,Clothing,Ghana,9,9,3.05,2.5,2013,$42 ,$378 ,3.05%
1473,Home & Kitchen,UK,3,10,5.87,1.5,2022,$103 ,$309 ,5.87%
1474,Sports & Outdoors,Brazil,3,11,9.15,2.6,2022,$353 ,"$1,059 ",9.15%
1475,Clothing,Egypt,6,13,3.21,1.2,2019,$49 ,$294 ,3.21%
1476,Beauty & Health,South Africa,10,12,8.2,2.1,2018,$45 ,$450 ,8.20%
1477,Clothing,South Africa,6,3,0.09,2.6,2024,$128 ,$768 ,0.09%
1478,Sports & Outdoors,USA,6,10,0.04,2.9,2024,$317 ,"$1,902 ",0.04%
1479,Sports & Outdoors,China,1,7,7.6,3.2,2021,$412 ,$412 ,7.60%
1480,Beauty & Health,UK,5,7,7.61,2.1,2020,$22 ,$110 ,7.61%
1481,Clothing,France,6,1,7.89,3.1,2024,$24 ,$144 ,7.89%
1482,Sports & Outdoors,France,8,8,9.3,3,2019,$151 ,"$1,208 ",9.30%
1483,Home & Kitchen,India,1,4,1.18,2.3,2012,$304 ,$304 ,1.18%
1484,Electronics,Germany,5,5,2.32,4.3,2014,"$1,953 ","$9,765 ",2.32%
1485,Electronics,South Africa,3,14,9.04,3.2,2014,$905 ,"$2,715 ",9.04%
1486,Electronics,China,2,6,1.77,2.3,2016,$308 ,$616 ,1.77%
1487,Clothing,Ghana,8,3,6.82,4.8,2021,$80 ,$640 ,6.82%
1488,Beauty & Health,UK,7,5,5.3,4.4,2025,$100 ,$700 ,5.30%
1489,Sports & Outdoors,France,10,10,0.83,4.9,2013,$522 ,"$5,220 ",0.83%
1490,Home & Kitchen,Germany,7,5,2.85,3.8,2020,$293 ,"$2,051 ",2.85%
1491,Home & Kitchen,UK,5,1,5.2,2.5,2025,$396 ,"$1,980 ",5.20%
1492,Clothing,China,9,3,8.52,2.1,2024,$29 ,$261 ,8.52%
1493,Electronics,Kenya,5,3,7.08,3.7,2022,"$1,106 ","$5,530 ",7.08%
1494,Clothing,France,2,1,6.22,4.9,2021,$193 ,$386 ,6.22%
1495,Beauty & Health,Kenya,3,13,4.96,3.5,2013,$57 ,$171 ,4.96%
1496,Beauty & Health,UK,4,7,2.99,4.5,2025,$6 ,$24 ,2.99%
1497,Sports & Outdoors,China,5,1,1.19,2.3,2022,$296 ,"$1,480 ",1.19%
1498,Sports & Outdoors,France,3,7,4.09,2.6,2024,$95 ,$285 ,4.09%
1499,Beauty & Health,India,7,4,0.29,4.6,2022,$46 ,$322 ,0.29%
1500,Beauty & Health,Kenya,5,9,2.11,4,2010,$61 ,$305 ,2.11%
1501,Beauty & Health,Nigeria,5,7,4.32,4.9,2015,$53 ,$265 ,4.32%
1502,Clothing,Germany,6,5,4.19,4.1,2013,$100 ,$600 ,4.19%
1503,Beauty & Health,Ghana,7,7,0.44,2.8,2020,$14 ,$98 ,0.44%
1504,Home & Kitchen,South Africa,10,9,5.89,3.1,2024,$86 ,$860 ,5.89%
1505,Electronics,Germany,10,10,5.5,4.6,2019,$416 ,"$4,160 ",5.50%
1506,Beauty & Health,Kenya,8,6,0.78,3.2,2019,$25 ,$200 ,0.78%
1507,Electronics,France,9,1,9.43,2,2014,"$1,311 ","$11,799 ",9.43%
1508,Clothing,India,4,6,0.99,2.7,2023,$130 ,$520 ,0.99%
1509,Electronics,Nigeria,5,1,8.55,3.1,2024,"$1,465 ","$7,325 ",8.55%
1510,Clothing,India,5,13,0,1.4,2024,$150 ,$750 ,0.00%
1511,Home & Kitchen,Nigeria,8,12,8.82,4,2020,$318 ,"$2,544 ",8.82%
1512,Clothing,South Africa,9,4,0.2,1.4,2018,$177 ,"$1,593 ",0.20%
1513,Clothing,India,7,14,7.58,2.6,2025,$200 ,"$1,400 ",7.58%
1514,Sports & Outdoors,Nigeria,5,8,3.62,4.2,2013,$735 ,"$3,675 ",3.62%
1515,Beauty & Health,India,3,5,7.38,2.9,2010,$85 ,$255 ,7.38%
1516,Beauty & Health,Germany,1,5,4.02,4.4,2024,$13 ,$13 ,4.02%
1517,Home & Kitchen,Brazil,9,13,0.71,2.4,2020,$199 ,"$1,791 ",0.71%
1518,Home & Kitchen,Nigeria,5,10,7.68,4.8,2018,$449 ,"$2,245 ",7.68%
1519,Beauty & Health,South Africa,9,11,0.71,1.8,2014,$44 ,$396 ,0.71%
1520,Sports & Outdoors,Nigeria,10,8,9.22,1.2,2019,$351 ,"$3,510 ",9.22%
1521,Beauty & Health,Nigeria,4,8,0.51,4.5,2022,$77 ,$308 ,0.51%
1522,Sports & Outdoors,Egypt,5,1,4.79,4,2021,$595 ,"$2,975 ",4.79%
1523,Home & Kitchen,Germany,4,13,7.23,1.9,2022,$364 ,"$1,456 ",7.23%
1524,Electronics,Kenya,2,13,3.93,4.9,2020,$937 ,"$1,874 ",3.93%
1525,Home & Kitchen,USA,1,5,2.17,3,2016,$334 ,$334 ,2.17%
1526,Home & Kitchen,Brazil,8,12,7.59,4.8,2012,$39 ,$312 ,7.59%
1527,Clothing,Nigeria,4,5,7.84,3,2013,$165 ,$660 ,7.84%
1528,Clothing,Ghana,5,8,9.23,2.9,2021,$147 ,$735 ,9.23%
1529,Clothing,Nigeria,6,1,3.76,2.8,2019,$165 ,$990 ,3.76%
1530,Clothing,Egypt,8,7,5.06,2.3,2018,$45 ,$360 ,5.06%
1531,Sports & Outdoors,India,8,7,3.63,3.1,2019,$670 ,"$5,360 ",3.63%
1532,Beauty & Health,Kenya,7,13,2.57,2.8,2022,$25 ,$175 ,2.57%
1533,Electronics,Ghana,4,9,7.51,1.1,2010,$601 ,"$2,404 ",7.51%
1534,Home & Kitchen,Brazil,6,2,3.4,2,2021,$500 ,"$3,000 ",3.40%
1535,Sports & Outdoors,Ghana,4,3,4.28,1.9,2020,$173 ,$692 ,4.28%
1536,Electronics,Germany,7,4,4.04,4.5,2014,"$1,013 ","$7,091 ",4.04%
1537,Sports & Outdoors,South Africa,1,1,7.13,3.4,2017,$87 ,$87 ,7.13%
1538,Sports & Outdoors,South Africa,5,7,9.18,4.1,2019,$511 ,"$2,555 ",9.18%
1539,Home & Kitchen,Brazil,10,14,6.67,4.8,2016,$55 ,$550 ,6.67%
1540,Beauty & Health,China,10,10,4.72,3.6,2023,$19 ,$190 ,4.72%
1541,Clothing,Kenya,4,3,7.79,4.9,2023,$32 ,$128 ,7.79%
1542,Beauty & Health,China,7,3,6.41,2.2,2013,$45 ,$315 ,6.41%
1543,Home & Kitchen,South Africa,9,3,0.61,1.7,2016,$148 ,"$1,332 ",0.61%
1544,Home & Kitchen,UK,5,8,0.96,2.6,2010,$213 ,"$1,065 ",0.96%
1545,Home & Kitchen,Egypt,4,9,0.38,2.9,2015,$252 ,"$1,008 ",0.38%
1546,Electronics,Brazil,9,10,4.57,4.6,2018,"$1,055 ","$9,495 ",4.57%
1547,Beauty & Health,Brazil,5,13,8.26,3.2,2012,$83 ,$415 ,8.26%
1548,Beauty & Health,USA,9,14,3.13,2.2,2013,$56 ,$504 ,3.13%
1549,Sports & Outdoors,USA,8,2,3.84,4,2017,$668 ,"$5,344 ",3.84%
1550,Sports & Outdoors,Germany,4,10,9.09,3,2021,$274 ,"$1,096 ",9.09%
1551,Sports & Outdoors,Germany,7,10,8.37,1.6,2014,$646 ,"$4,522 ",8.37%
1552,Home & Kitchen,USA,5,1,6.65,3.3,2014,$172 ,$860 ,6.65%
1553,Beauty & Health,China,10,14,2.67,4.6,2024,$48 ,$480 ,2.67%
1554,Home & Kitchen,South Africa,4,9,1.17,4.4,2010,$460 ,"$1,840 ",1.17%
1555,Electronics,France,5,6,0.16,3.3,2025,$526 ,"$2,630 ",0.16%
1556,Sports & Outdoors,Brazil,5,14,1.07,2.5,2015,$943 ,"$4,715 ",1.07%
1557,Home & Kitchen,UK,9,9,2.93,1.3,2023,$492 ,"$4,428 ",2.93%
1558,Home & Kitchen,Brazil,9,6,5.52,2.9,2011,$278 ,"$2,502 ",5.52%
1559,Electronics,Nigeria,6,2,0.64,4,2025,"$1,990 ","$11,940 ",0.64%
1560,Clothing,Kenya,4,1,1.36,2.4,2010,$60 ,$240 ,1.36%
1561,Beauty & Health,Egypt,2,14,1.81,1.9,2015,$94 ,$188 ,1.81%
1562,Clothing,France,3,8,6.32,4.7,2014,$39 ,$117 ,6.32%
1563,Sports & Outdoors,UK,2,3,6.16,4.3,2022,$249 ,$498 ,6.16%
1564,Home & Kitchen,Nigeria,5,1,5.51,3.6,2025,$153 ,$765 ,5.51%
1565,Electronics,Germany,6,8,2.51,1.5,2014,"$1,377 ","$8,262 ",2.51%
1566,Electronics,UK,5,12,3.71,1.6,2018,"$1,527 ","$7,635 ",3.71%
1567,Beauty & Health,China,2,1,0.97,1.4,2021,$35 ,$70 ,0.97%
1568,Clothing,USA,5,8,2.26,3.5,2024,$171 ,$855 ,2.26%
1569,Beauty & Health,Brazil,9,1,8.98,1.5,2019,$16 ,$144 ,8.98%
1570,Home & Kitchen,UK,4,9,9.8,4.4,2019,$446 ,"$1,784 ",9.80%
1571,Beauty & Health,Kenya,10,14,6.48,5,2022,$32 ,$320 ,6.48%
1572,Electronics,Ghana,2,9,9.17,2.5,2012,"$1,446 ","$2,892 ",9.17%
1573,Electronics,Germany,3,12,6.43,2.8,2025,$728 ,"$2,184 ",6.43%
1574,Sports & Outdoors,India,3,13,0.33,3.8,2010,$210 ,$630 ,0.33%
1575,Sports & Outdoors,Egypt,9,9,9.97,4.7,2025,$195 ,"$1,755 ",9.97%
1576,Home & Kitchen,China,4,3,0.99,4.6,2023,$440 ,"$1,760 ",0.99%
1577,Clothing,Egypt,1,4,6.83,1.2,2025,$189 ,$189 ,6.83%
1578,Beauty & Health,UK,1,5,2.53,1.7,2023,$9 ,$9 ,2.53%
1579,Home & Kitchen,Ghana,7,6,3.92,4,2025,$347 ,"$2,429 ",3.92%
1580,Sports & Outdoors,Brazil,7,9,6.46,3.8,2017,$543 ,"$3,801 ",6.46%
1581,Beauty & Health,India,2,13,4.36,1.5,2024,$63 ,$126 ,4.36%
1582,Sports & Outdoors,China,9,11,2.51,3,2021,$852 ,"$7,668 ",2.51%
1583,Beauty & Health,Nigeria,9,12,3.34,4.1,2014,$56 ,$504 ,3.34%
1584,Clothing,France,5,4,3.42,1.9,2020,$52 ,$260 ,3.42%
1585,Home & Kitchen,Brazil,3,14,9.59,4.5,2014,$264 ,$792 ,9.59%
1586,Beauty & Health,Nigeria,3,14,7.99,1.2,2017,$87 ,$261 ,7.99%
1587,Electronics,France,3,6,4.59,4.1,2017,"$1,728 ","$5,184 ",4.59%
1588,Electronics,Ghana,6,13,2,3.5,2020,$418 ,"$2,508 ",2.00%
1589,Beauty & Health,France,4,1,8.11,2.3,2011,$54 ,$216 ,8.11%
1590,Beauty & Health,Brazil,8,2,1.57,3.9,2012,$43 ,$344 ,1.57%
1591,Beauty & Health,China,5,8,2.1,4.1,2019,$46 ,$230 ,2.10%
1592,Electronics,Kenya,1,4,3.66,4.7,2019,"$1,596 ","$1,596 ",3.66%
1593,Electronics,UK,9,10,8.8,2.5,2025,"$1,971 ","$17,739 ",8.80%
1594,Beauty & Health,Nigeria,1,7,1.32,3.7,2010,$21 ,$21 ,1.32%
1595,Sports & Outdoors,Kenya,6,4,1.22,3.4,2024,$239 ,"$1,434 ",1.22%
1596,Sports & Outdoors,Nigeria,1,14,4.94,3.1,2012,$506 ,$506 ,4.94%
1597,Clothing,China,3,9,2.76,4.6,2021,$52 ,$156 ,2.76%
1598,Home & Kitchen,UK,10,9,5.69,1,2013,$319 ,"$3,190 ",5.69%
1599,Sports & Outdoors,South Africa,5,4,4.52,2.1,2020,$536 ,"$2,680 ",4.52%
1600,Electronics,France,10,13,4.35,3.2,2016,"$1,252 ","$12,520 ",4.35%
1601,Sports & Outdoors,Ghana,7,8,1.12,1.7,2018,$854 ,"$5,978 ",1.12%
1602,Clothing,South Africa,10,6,1.41,4.6,2021,$121 ,"$1,210 ",1.41%
1603,Clothing,South Africa,8,1,8.21,3.6,2014,$33 ,$264 ,8.21%
1604,Home & Kitchen,Egypt,9,7,8.86,2.9,2021,$43 ,$387 ,8.86%
1605,Sports & Outdoors,USA,6,1,2.35,4.3,2025,$930 ,"$5,580 ",2.35%
1606,Electronics,Brazil,9,3,1.13,2.8,2010,"$1,255 ","$11,295 ",1.13%
1607,Electronics,Kenya,8,8,0.53,3.2,2011,$655 ,"$5,240 ",0.53%
1608,Beauty & Health,Kenya,9,9,6.08,1,2019,$69 ,$621 ,6.08%
1609,Electronics,Kenya,10,3,7.15,2.5,2011,$596 ,"$5,960 ",7.15%
1610,Home & Kitchen,China,4,1,3.73,1.6,2025,$390 ,"$1,560 ",3.73%
1611,Home & Kitchen,Kenya,9,1,6.8,3.8,2018,$221 ,"$1,989 ",6.80%
1612,Electronics,China,7,7,7.13,2.9,2019,$481 ,"$3,367 ",7.13%
1613,Electronics,Brazil,5,5,9.35,2.2,2016,$315 ,"$1,575 ",9.35%
1614,Beauty & Health,South Africa,5,13,0.65,2.9,2011,$35 ,$175 ,0.65%
1615,Electronics,Brazil,1,14,1.92,1.8,2010,"$1,015 ","$1,015 ",1.92%
1616,Beauty & Health,Kenya,2,1,0.69,4.7,2025,$14 ,$28 ,0.69%
1617,Beauty & Health,USA,10,6,8.68,1.2,2014,$15 ,$150 ,8.68%
1618,Electronics,Germany,3,14,7.93,4.5,2021,$181 ,$543 ,7.93%
1619,Clothing,UK,8,6,5.75,3,2010,$165 ,"$1,320 ",5.75%
1620,Clothing,Kenya,6,14,0.84,3.5,2018,$175 ,"$1,050 ",0.84%
1621,Beauty & Health,Ghana,10,4,2.73,2.2,2012,$84 ,$840 ,2.73%
1622,Electronics,Germany,5,7,2.98,4.9,2011,$123 ,$615 ,2.98%
1623,Clothing,Brazil,1,7,5.61,2.1,2023,$48 ,$48 ,5.61%
1624,Electronics,Ghana,9,12,2.58,3.4,2022,$986 ,"$8,874 ",2.58%
1625,Electronics,Ghana,3,9,0.73,5,2015,$790 ,"$2,370 ",0.73%
1626,Electronics,Nigeria,3,12,7.31,4.5,2012,$431 ,"$1,293 ",7.31%
1627,Sports & Outdoors,Ghana,2,1,2.99,3.1,2014,$581 ,"$1,162 ",2.99%
1628,Electronics,Kenya,4,5,4.52,5,2019,"$1,101 ","$4,404 ",4.52%
1629,Sports & Outdoors,Nigeria,2,10,1.28,3.8,2023,$538 ,"$1,076 ",1.28%
1630,Beauty & Health,Egypt,9,3,8.03,1.8,2017,$85 ,$765 ,8.03%
1631,Clothing,South Africa,10,7,5.66,2.6,2019,$77 ,$770 ,5.66%
1632,Clothing,Ghana,7,4,9.02,2.3,2011,$190 ,"$1,330 ",9.02%
1633,Clothing,USA,8,4,4.95,2.4,2021,$46 ,$368 ,4.95%
1634,Clothing,India,3,13,9.41,4,2022,$92 ,$276 ,9.41%
1635,Clothing,UK,6,12,8.92,3.3,2014,$63 ,$378 ,8.92%
1636,Clothing,Ghana,10,1,5.76,1.2,2020,$99 ,$990 ,5.76%
1637,Clothing,China,6,1,9.34,4.5,2017,$192 ,"$1,152 ",9.34%
1638,Beauty & Health,Egypt,1,10,3.23,2.2,2010,$79 ,$79 ,3.23%
1639,Electronics,France,6,2,3.66,5,2019,$642 ,"$3,852 ",3.66%
1640,Home & Kitchen,China,3,2,0.45,4.8,2019,$207 ,$621 ,0.45%
1641,Sports & Outdoors,Brazil,3,1,5.89,4.8,2023,$507 ,"$1,521 ",5.89%
1642,Home & Kitchen,India,3,8,7.22,4.2,2020,$114 ,$342 ,7.22%
1643,Home & Kitchen,Brazil,10,6,7.74,1.9,2022,$363 ,"$3,630 ",7.74%
1644,Electronics,Egypt,10,6,1.5,3.1,2021,"$1,212 ","$12,120 ",1.50%
1645,Electronics,France,8,10,4.44,1.9,2022,"$1,054 ","$8,432 ",4.44%
1646,Electronics,Brazil,5,10,1.77,2,2021,"$1,246 ","$6,230 ",1.77%
1647,Clothing,Brazil,4,9,6.62,3.4,2013,$127 ,$508 ,6.62%
1648,Beauty & Health,Brazil,9,5,1.58,1.2,2014,$51 ,$459 ,1.58%
1649,Clothing,Egypt,9,4,9.04,4.9,2023,$186 ,"$1,674 ",9.04%
1650,Beauty & Health,India,1,11,2.31,4.7,2019,$22 ,$22 ,2.31%
1651,Beauty & Health,South Africa,2,6,2.91,2.5,2021,$7 ,$14 ,2.91%
1652,Home & Kitchen,UK,8,8,8.51,3.1,2023,$32 ,$256 ,8.51%
1653,Home & Kitchen,Egypt,5,14,4.58,2.9,2020,$328 ,"$1,640 ",4.58%
1654,Beauty & Health,France,7,1,0.24,4.5,2012,$75 ,$525 ,0.24%
1655,Beauty & Health,Ghana,1,7,4.95,3.8,2021,$96 ,$96 ,4.95%
1656,Clothing,South Africa,10,8,0.85,2.1,2011,$90 ,$900 ,0.85%
1657,Clothing,South Africa,5,9,9.85,2.8,2021,$162 ,$810 ,9.85%
1658,Home & Kitchen,Ghana,3,11,5.88,2.7,2012,$416 ,"$1,248 ",5.88%
